Transaction_ID,Date,Merchant,Category,Amount,Payment_Method,Location,Income_Expense,Account_Balance,Year,Month,Month_Name,Quarter,Day_Of_Week,Is_Weekend
100659,2023-07-10,DMart,Groceries,613.27,UPI,Online,Expense,-110476.09,2023,7,July,Q3,Monday,0
100660,2023-07-10,BSES,Bills,602.43,Cash,New Delhi,Expense,-111078.52,2023,7,July,Q3,Monday,0
100661,2023-07-11,Campus Canteen,Food & Dining,240.66,UPI,New Delhi,Expense,-111319.18,2023,7,July,Q3,Tuesday,0
100662,2023-07-11,Delhi Metro,Transportation,111.39,Net Banking,Online,Expense,-111430.57,2023,7,July,Q3,Tuesday,0
100663,2023-07-11,Delhi Metro,Transportation,83.59,Debit Card,Mumbai,Expense,-111514.16,2023,7,July,Q3,Tuesday,0
100664,2023-07-11,Gift Shop,Miscellaneous,497.28,Credit Card,Gurugram,Expense,-112011.44,2023,7,July,Q3,Tuesday,0
100665,2023-07-12,Printing Shop,Miscellaneous,114.28,Cash,Hyderabad,Expense,-112125.72,2023,7,July,Q3,Wednesday,0
100666,2023-07-12,BookMyShow,Entertainment,707.23,Debit Card,Online,Expense,-112832.95,2023,7,July,Q3,Wednesday,0
100667,2023-07-12,Campus Canteen,Food & Dining,93.65,Credit Card,Gurugram,Expense,-112926.6,2023,7,July,Q3,Wednesday,0
100668,2023-07-13,Chaayos,Food & Dining,96.47,Net Banking,Online,Expense,-113023.07,2023,7,July,Q3,Thursday,0
100669,2023-07-13,Uber,Transportation,126.77,UPI,Noida,Expense,-113149.84,2023,7,July,Q3,Thursday,0
100670,2023-07-13,BigBasket,Groceries,800.62,Cash,New Delhi,Expense,-113950.46,2023,7,July,Q3,Thursday,0
100671,2023-07-13,Ola,Transportation,175.55,Net Banking,Hyderabad,Expense,-114126.01,2023,7,July,Q3,Thursday,0
100672,2023-07-14,Udemy,Education,1849.91,Net Banking,Online,Expense,-115975.92,2023,7,July,Q3,Friday,0
100673,2023-07-14,Tata 1mg,Health,291.99,UPI,New Delhi,Expense,-116267.91,2023,7,July,Q3,Friday,0
100674,2023-07-15,Coursera,Education,1112.68,Debit Card,Online,Expense,-117380.59,2023,7,July,Q3,Saturday,1
100675,2023-07-15,Domino's,Food & Dining,188.21,Cash,Mumbai,Expense,-117568.8,2023,7,July,Q3,Saturday,1
100676,2023-07-16,NPS,Investment,2217.67,Credit Card,Online,Expense,-119786.47,2023,7,July,Q3,Sunday,1
100677,2023-07-16,Stationery,Miscellaneous,479.02,Credit Card,Gurugram,Expense,-120265.49,2023,7,July,Q3,Sunday,1
100678,2023-07-16,Domino's,Food & Dining,86.87,Net Banking,Online,Expense,-120352.36,2023,7,July,Q3,Sunday,1
100679,2023-07-16,Hostel Laundry,Bills,543.73,UPI,New Delhi,Expense,-120896.09,2023,7,July,Q3,Sunday,1
100680,2023-07-16,Unknown Merchant,Health,1269.95,Credit Card,New Delhi,Expense,-122166.04,2023,7,July,Q3,Sunday,1
100681,2023-07-16,Myntra,Shopping,418.45,Credit Card,Gurugram,Expense,-122584.49,2023,7,July,Q3,Sunday,1
100682,2023-07-18,BigBasket,Groceries,844.18,Debit Card,Gurugram,Expense,-123428.67,2023,7,July,Q3,Tuesday,0
100683,2023-07-19,Burger King,Food & Dining,93.4,Cash,Noida,Expense,-123522.07,2023,7,July,Q3,Wednesday,0
100684,2023-07-19,Ola,Transportation,57.47,Credit Card,Mumbai,Expense,-123579.54,2023,7,July,Q3,Wednesday,0
100685,2023-07-19,DMart,Groceries,617.7,UPI,Hyderabad,Expense,-124197.24,2023,7,July,Q3,Wednesday,0
100686,2023-07-19,Ola,Transportation,189.45,Debit Card,Mumbai,Expense,-124386.69,2023,7,July,Q3,Wednesday,0
100687,2023-07-19,DMart,Groceries,799.8,Cash,Unknown,Expense,-125186.49,2023,7,July,Q3,Wednesday,0
100688,2023-07-19,Practo,Health,920.55,Cash,Noida,Expense,-126107.04,2023,7,July,Q3,Wednesday,0
100689,2023-07-20,Airtel,Bills,957.08,Credit Card,Online,Expense,-127064.12,2023,7,July,Q3,Thursday,0
100690,2023-07-21,Gate Academy,Education,883.01,Credit Card,Gurugram,Expense,-127947.13,2023,7,July,Q3,Friday,0
100691,2023-07-21,McDonald's,Food & Dining,135.82,Net Banking,New Delhi,Expense,-128082.95,2023,7,July,Q3,Friday,0
100692,2023-07-21,Gift Shop,Miscellaneous,564.74,Debit Card,Hyderabad,Expense,-128647.69,2023,7,July,Q3,Friday,0
100693,2023-07-21,Zomato,Food & Dining,117.37,Debit Card,Gurugram,Expense,-128765.06,2023,7,July,Q3,Friday,0
100694,2023-07-21,Flipkart,Shopping,2049.77,UPI,Noida,Expense,-130814.83,2023,7,July,Q3,Friday,0
100695,2023-07-22,Udemy,Education,2060.99,UPI,Online,Expense,-132875.82,2023,7,July,Q3,Saturday,1
100696,2023-07-22,McDonald's,Food & Dining,101.16,Credit Card,Mumbai,Expense,-132976.98,2023,7,July,Q3,Saturday,1
100697,2023-07-22,Rapido,Transportation,162.2,UPI,Online,Expense,-133139.18,2023,7,July,Q3,Saturday,1
100698,2023-07-22,Amazon,Shopping,2181.03,Credit Card,Noida,Expense,-135320.21,2023,7,July,Q3,Saturday,1
100699,2023-07-22,Amazon,Shopping,2426.06,Cash,Noida,Expense,-137746.27,2023,7,July,Q3,Saturday,1
100700,2023-07-22,Airtel,Bills,410.94,Cash,New Delhi,Expense,-138157.21,2023,7,July,Q3,Saturday,1
100701,2023-07-22,Ola,Transportation,59.1,Debit Card,New Delhi,Expense,-138216.31,2023,7,July,Q3,Saturday,1
100702,2023-07-23,Practo,Health,121.02,Net Banking,Hyderabad,Expense,-138337.33,2023,7,July,Q3,Sunday,1
100703,2023-07-23,BookMyShow,Entertainment,145.93,Credit Card,Hyderabad,Expense,-138483.26,2023,7,July,Q3,Sunday,1
100704,2023-07-23,Myntra,Shopping,937.28,Cash,Online,Expense,-139420.54,2023,7,July,Q3,Sunday,1
100705,2023-07-23,DMart,Groceries,242.37,Cash,Mumbai,Expense,-139662.91,2023,7,July,Q3,Sunday,1
100706,2023-07-23,Reliance Fresh,Groceries,617.1,Cash,New Delhi,Expense,-140280.01,2023,7,July,Q3,Sunday,1
100707,2023-07-23,Ola,Transportation,92.27,Debit Card,Hyderabad,Expense,-140372.28,2023,7,July,Q3,Sunday,1
100708,2023-07-24,Reliance Fresh,Groceries,705.69,Debit Card,Mumbai,Expense,-141077.97,2023,7,July,Q3,Monday,0
100709,2023-07-24,Chaayos,Food & Dining,175.93,Debit Card,Online,Expense,-141253.9,2023,7,July,Q3,Monday,0
100710,2023-07-24,Zomato,Food & Dining,81.11,Credit Card,Mumbai,Expense,-141335.01,2023,7,July,Q3,Monday,0
100711,2023-07-24,Amazon,Shopping,953.59,UPI,New Delhi,Expense,-142288.6,2023,7,July,Q3,Monday,0
100712,2023-07-25,Delhi Metro,Transportation,191.06,Debit Card,Mumbai,Expense,-142479.66,2023,7,July,Q3,Tuesday,0
100713,2023-07-25,Reliance Fresh,Groceries,307.04,Net Banking,Noida,Expense,-142786.7,2023,7,July,Q3,Tuesday,0
100714,2023-07-25,Hostel Fee,Rent,5235.27,Credit Card,Online,Expense,-148021.97,2023,7,July,Q3,Tuesday,0
100715,2023-07-25,DMart,Groceries,862.08,UPI,Gurugram,Expense,-148884.05,2023,7,July,Q3,Tuesday,0
100716,2023-07-26,Ola,Transportation,210.63,Credit Card,Online,Expense,-149094.68,2023,7,July,Q3,Wednesday,0
100717,2023-07-26,Blinkit,Groceries,236.63,Cash,Online,Expense,-149331.31,2023,7,July,Q3,Wednesday,0
100718,2023-07-26,BookMyShow,Entertainment,729.78,Debit Card,Mumbai,Expense,-150061.09,2023,7,July,Q3,Wednesday,0
100719,2023-07-27,LeetCode,Education,344.51,Debit Card,Gurugram,Expense,-150405.6,2023,7,July,Q3,Thursday,0
100720,2023-07-27,Hostel Fee,Rent,5949.73,Net Banking,Mumbai,Expense,-156355.33,2023,7,July,Q3,Thursday,0
100721,2023-07-28,Uber,Transportation,110.81,Net Banking,Hyderabad,Expense,-156466.14,2023,7,July,Q3,Friday,0
100722,2023-07-28,PVR Cinemas,Entertainment,631.65,UPI,Hyderabad,Expense,-157097.79,2023,7,July,Q3,Friday,0
100723,2023-07-28,Stationery,Miscellaneous,93.98,UPI,Online,Expense,-157191.77,2023,7,July,Q3,Friday,0
100724,2023-08-01,IIT Delhi,Salary/Stipend,17820.87,Net Banking,New Delhi,Income,-139370.9,2023,8,August,Q3,Tuesday,0
100725,2023-08-01,Coursera,Education,1229.25,UPI,Online,Expense,-140600.15,2023,8,August,Q3,Tuesday,0
100726,2023-08-01,Rapido,Transportation,209.09,Credit Card,Hyderabad,Expense,-140809.24,2023,8,August,Q3,Tuesday,0
100727,2023-08-01,Zomato,Food & Dining,305.01,UPI,Noida,Expense,-141114.25,2023,8,August,Q3,Tuesday,0
100728,2023-08-02,Unknown Merchant,Family Support,35138.59,Net Banking,Hyderabad,Income,-105975.66,2023,8,August,Q3,Wednesday,0
100729,2023-08-02,Printing Shop,Miscellaneous,159.82,Debit Card,Noida,Expense,-106135.48,2023,8,August,Q3,Wednesday,0
100730,2023-08-02,Chaayos,Food & Dining,167.11,Net Banking,Mumbai,Expense,-106302.59,2023,8,August,Q3,Wednesday,0
100731,2023-08-02,DMart,Groceries,490.98,Debit Card,New Delhi,Expense,-106793.57,2023,8,August,Q3,Wednesday,0
100732,2023-08-03,Delhi Metro,Transportation,143.52,Credit Card,Noida,Expense,-106937.09,2023,8,August,Q3,Thursday,0
100733,2023-08-03,Stationery,Miscellaneous,78.41,Credit Card,Gurugram,Expense,-107015.5,2023,8,August,Q3,Thursday,0
100734,2023-08-03,BSES,Bills,870.97,Net Banking,New Delhi,Expense,-107886.47,2023,8,August,Q3,Thursday,0
100735,2023-08-03,BSES,Bills,690.87,Net Banking,Mumbai,Expense,-108577.34,2023,8,August,Q3,Thursday,0
100736,2023-08-03,Coursera,Education,468.22,Net Banking,Mumbai,Expense,-109045.56,2023,8,August,Q3,Thursday,0
100737,2023-08-04,Hostel Fee,Rent,4678.06,UPI,New Delhi,Expense,-113723.62,2023,8,August,Q3,Friday,0
100738,2023-08-04,DMart,Groceries,566.3,UPI,Hyderabad,Expense,-114289.92,2023,8,August,Q3,Friday,0
100739,2023-08-04,Spotify,Entertainment,440.88,Net Banking,New Delhi,Expense,-114730.8,2023,8,August,Q3,Friday,0
100740,2023-08-04,Ola,Transportation,184.98,Cash,Gurugram,Expense,-114915.78,2023,8,August,Q3,Friday,0
100741,2023-08-05,Gift Shop,Miscellaneous,767.14,UPI,Hyderabad,Expense,-115682.92,2023,8,August,Q3,Saturday,1
100742,2023-08-05,Flipkart,Shopping,2182.11,Net Banking,Mumbai,Expense,-117865.03,2023,8,August,Q3,Saturday,1
100743,2023-08-05,Gift Shop,Miscellaneous,617.9,Credit Card,Noida,Expense,-118482.93,2023,8,August,Q3,Saturday,1
100744,2023-08-05,Gate Academy,Education,314.51,Credit Card,Noida,Expense,-118797.44,2023,8,August,Q3,Saturday,1
100745,2023-08-05,Chaayos,Food & Dining,190.91,Net Banking,Noida,Expense,-118988.35,2023,8,August,Q3,Saturday,1
100746,2023-08-06,Rapido,Transportation,44.45,Credit Card,Mumbai,Expense,-119032.8,2023,8,August,Q3,Sunday,1
100747,2023-08-06,Zomato,Food & Dining,264.32,Net Banking,New Delhi,Expense,-119297.12,2023,8,August,Q3,Sunday,1
100748,2023-08-06,Uber,Transportation,70.59,Net Banking,Noida,Expense,-119367.71,2023,8,August,Q3,Sunday,1
100749,2023-08-06,Burger King,Food & Dining,149.73,Cash,Hyderabad,Expense,-119517.44,2023,8,August,Q3,Sunday,1
100750,2023-08-06,BSES,Bills,661.89,Net Banking,Hyderabad,Expense,-120179.33,2023,8,August,Q3,Sunday,1
100751,2023-08-07,Domino's,Food & Dining,260.97,Credit Card,Gurugram,Expense,-120440.3,2023,8,August,Q3,Monday,0
100752,2023-08-07,Burger King,Food & Dining,280.79,Cash,Noida,Expense,-120721.09,2023,8,August,Q3,Monday,0
100753,2023-08-07,BookMyShow,Entertainment,608.16,Net Banking,Noida,Expense,-121329.25,2023,8,August,Q3,Monday,0
100754,2023-08-07,Zomato,Food & Dining,253.74,Credit Card,Noida,Expense,-121582.99,2023,8,August,Q3,Monday,0
100755,2023-08-08,BigBasket,Groceries,581.22,Cash,Unknown,Expense,-122164.21,2023,8,August,Q3,Tuesday,0
100756,2023-08-08,Swiggy,Food & Dining,285.6,Debit Card,Gurugram,Expense,-122449.81,2023,8,August,Q3,Tuesday,0
100757,2023-08-09,Spotify,Entertainment,386.45,Credit Card,New Delhi,Expense,-122836.26,2023,8,August,Q3,Wednesday,0
100758,2023-08-10,Stationery,Miscellaneous,298.3,Net Banking,Hyderabad,Expense,-123134.56,2023,8,August,Q3,Thursday,0
100759,2023-08-11,Domino's,Food & Dining,261.3,UPI,Noida,Expense,-123395.86,2023,8,August,Q3,Friday,0
100760,2023-08-11,Printing Shop,Miscellaneous,504.62,Cash,Online,Expense,-123900.48,2023,8,August,Q3,Friday,0
100761,2023-08-11,Hostel Laundry,Bills,380.52,Credit Card,New Delhi,Expense,-124281.0,2023,8,August,Q3,Friday,0
100762,2023-08-11,DMart,Groceries,453.34,Cash,Mumbai,Expense,-124734.34,2023,8,August,Q3,Friday,0
100763,2023-08-11,Domino's,Food & Dining,236.76,Credit Card,Mumbai,Expense,-124971.1,2023,8,August,Q3,Friday,0
100764,2023-08-11,Blinkit,Groceries,423.37,Credit Card,New Delhi,Expense,-125394.47,2023,8,August,Q3,Friday,0
100765,2023-08-12,Jio,Bills,419.64,Net Banking,Hyderabad,Expense,-125814.11,2023,8,August,Q3,Saturday,1
100766,2023-08-12,DMart,Groceries,217.92,Credit Card,Hyderabad,Expense,-126032.03,2023,8,August,Q3,Saturday,1
100767,2023-08-13,BookMyShow,Entertainment,112.44,UPI,Hyderabad,Expense,-126144.47,2023,8,August,Q3,Sunday,1
100768,2023-08-13,Gift Shop,Miscellaneous,744.86,Debit Card,Hyderabad,Expense,-126889.33,2023,8,August,Q3,Sunday,1
100769,2023-08-13,Chaayos,Food & Dining,237.11,Net Banking,Noida,Expense,-127126.44,2023,8,August,Q3,Sunday,1
100770,2023-08-13,Jio,Bills,352.8,UPI,New Delhi,Expense,-127479.24,2023,8,August,Q3,Sunday,1
100771,2023-08-14,BookMyShow,Entertainment,487.26,Net Banking,Noida,Expense,-127966.5,2023,8,August,Q3,Monday,0
100772,2023-08-15,Apollo Pharmacy,Health,767.92,Debit Card,New Delhi,Expense,-128734.42,2023,8,August,Q3,Tuesday,0
100773,2023-08-15,Groww,Investment,2926.23,Credit Card,Online,Expense,-131660.65,2023,8,August,Q3,Tuesday,0
100774,2023-08-16,McDonald's,Food & Dining,277.9,Cash,Gurugram,Expense,-131938.55,2023,8,August,Q3,Wednesday,0
100775,2023-08-16,Gift Shop,Miscellaneous,411.14,Credit Card,Hyderabad,Expense,-132349.69,2023,8,August,Q3,Wednesday,0
100776,2023-08-16,Chaayos,Food & Dining,243.76,Cash,Noida,Expense,-132593.45,2023,8,August,Q3,Wednesday,0
100777,2023-08-17,BSES,Bills,1075.08,Net Banking,Gurugram,Expense,-133668.53,2023,8,August,Q3,Thursday,0
100778,2023-08-17,BigBasket,Groceries,362.12,Net Banking,Hyderabad,Expense,-134030.65,2023,8,August,Q3,Thursday,0
100779,2023-08-17,Chaayos,Food & Dining,260.52,Debit Card,Online,Expense,-134291.17,2023,8,August,Q3,Thursday,0
100780,2023-08-17,Gift Shop,Miscellaneous,676.6,Cash,Noida,Expense,-134967.77,2023,8,August,Q3,Thursday,0
100781,2023-08-17,Campus Canteen,Food & Dining,312.09,Cash,Noida,Expense,-135279.86,2023,8,August,Q3,Thursday,0
100782,2023-08-18,Delhi Metro,Transportation,118.56,Credit Card,Noida,Expense,-135398.42,2023,8,August,Q3,Friday,0
100783,2023-08-18,Delhi Metro,Transportation,201.68,UPI,Mumbai,Expense,-135600.1,2023,8,August,Q3,Friday,0
100784,2023-08-18,Gate Academy,Education,1513.51,Credit Card,Gurugram,Expense,-137113.61,2023,8,August,Q3,Friday,0
100785,2023-08-19,Delhi Metro,Transportation,225.03,Credit Card,Online,Expense,-137338.64,2023,8,August,Q3,Saturday,1
100786,2023-08-20,Uber,Transportation,177.75,Debit Card,Online,Expense,-137516.39,2023,8,August,Q3,Sunday,1
100787,2023-08-20,Stationery,Miscellaneous,125.03,Credit Card,Gurugram,Expense,-137641.42,2023,8,August,Q3,Sunday,1
100788,2023-08-20,Airtel,Bills,295.16,Net Banking,Hyderabad,Expense,-137936.58,2023,8,August,Q3,Sunday,1
100789,2023-08-21,Netflix,Entertainment,132.55,Cash,Online,Expense,-138069.13,2023,8,August,Q3,Monday,0
100790,2023-08-21,Stationery,Miscellaneous,751.63,Credit Card,Noida,Expense,-138820.76,2023,8,August,Q3,Monday,0
100791,2023-08-21,Tata 1mg,Health,1297.87,Net Banking,Hyderabad,Expense,-140118.63,2023,8,August,Q3,Monday,0
100792,2023-08-21,Ola,Transportation,75.28,UPI,Mumbai,Expense,-140193.91,2023,8,August,Q3,Monday,0
100793,2023-08-21,Reliance Fresh,Groceries,182.89,Debit Card,Hyderabad,Expense,-140376.8,2023,8,August,Q3,Monday,0
100794,2023-08-21,Jio,Bills,331.86,Cash,New Delhi,Expense,-140708.66,2023,8,August,Q3,Monday,0
100795,2023-08-21,Blinkit,Groceries,280.39,Debit Card,Hyderabad,Expense,-140989.05,2023,8,August,Q3,Monday,0
100796,2023-08-21,Airtel,Bills,277.24,Net Banking,Noida,Expense,-141266.29,2023,8,August,Q3,Monday,0
100797,2023-08-22,Reliance Fresh,Groceries,223.08,UPI,Gurugram,Expense,-141489.37,2023,8,August,Q3,Tuesday,0
100798,2023-08-22,Blinkit,Groceries,577.98,Net Banking,Gurugram,Expense,-142067.35,2023,8,August,Q3,Tuesday,0
100799,2023-08-22,Flipkart,Shopping,412.27,UPI,Online,Expense,-142479.62,2023,8,August,Q3,Tuesday,0
100800,2023-08-22,NPS,Investment,860.19,Debit Card,New Delhi,Expense,-143339.81,2023,8,August,Q3,Tuesday,0
100801,2023-08-22,Unknown Merchant,Bills,180.46,Debit Card,New Delhi,Expense,-143520.27,2023,8,August,Q3,Tuesday,0
100802,2023-08-22,BigBasket,Groceries,396.26,Net Banking,Noida,Expense,-143916.53,2023,8,August,Q3,Tuesday,0
100803,2023-08-22,Spotify,Entertainment,165.23,Net Banking,Hyderabad,Expense,-144081.76,2023,8,August,Q3,Tuesday,0
100804,2023-08-23,DMart,Groceries,627.66,Debit Card,Hyderabad,Expense,-144709.42,2023,8,August,Q3,Wednesday,0
100805,2023-08-23,Rapido,Transportation,200.7,Debit Card,Gurugram,Expense,-144910.12,2023,8,August,Q3,Wednesday,0
100806,2023-08-24,Spotify,Entertainment,237.53,Debit Card,Online,Expense,-145147.65,2023,8,August,Q3,Thursday,0
100807,2023-08-24,Chaayos,Food & Dining,303.76,Cash,Mumbai,Expense,-145451.41,2023,8,August,Q3,Thursday,0
100808,2023-08-24,Burger King,Food & Dining,81.59,UPI,Mumbai,Expense,-145533.0,2023,8,August,Q3,Thursday,0
100809,2023-08-24,NPS,Investment,2094.06,Debit Card,New Delhi,Expense,-147627.06,2023,8,August,Q3,Thursday,0
100810,2023-08-25,Unknown Merchant,Shopping,996.94,Debit Card,Mumbai,Expense,-148624.0,2023,8,August,Q3,Friday,0
100811,2023-08-25,IndiGo,Travel,7386.14,Debit Card,Online,Expense,-156010.14,2023,8,August,Q3,Friday,0
100812,2023-08-25,DMart,Groceries,571.0,UPI,Mumbai,Expense,-156581.14,2023,8,August,Q3,Friday,0
100813,2023-08-25,Burger King,Food & Dining,105.91,Net Banking,New Delhi,Expense,-156687.05,2023,8,August,Q3,Friday,0
100814,2023-08-25,Ajio,Shopping,2268.18,Net Banking,Online,Expense,-158955.23,2023,8,August,Q3,Friday,0
100815,2023-08-26,BigBasket,Groceries,769.43,Net Banking,Hyderabad,Expense,-159724.66,2023,8,August,Q3,Saturday,1
100816,2023-08-26,Delhi Metro,Transportation,165.74,Net Banking,Hyderabad,Expense,-159890.4,2023,8,August,Q3,Saturday,1
100817,2023-08-26,Campus Canteen,Food & Dining,291.76,Debit Card,Mumbai,Expense,-160182.16,2023,8,August,Q3,Saturday,1
100818,2023-08-26,Coursera,Education,1139.02,Cash,Gurugram,Expense,-161321.18,2023,8,August,Q3,Saturday,1
100819,2023-08-26,Chaayos,Food & Dining,281.62,Net Banking,Gurugram,Expense,-161602.8,2023,8,August,Q3,Saturday,1
100820,2023-08-27,Stationery,Miscellaneous,180.24,UPI,Online,Expense,-161783.04,2023,8,August,Q3,Sunday,1
100821,2023-08-27,BookMyShow,Entertainment,122.61,UPI,Hyderabad,Expense,-161905.65,2023,8,August,Q3,Sunday,1
100822,2023-08-27,Domino's,Food & Dining,139.61,Credit Card,New Delhi,Expense,-162045.26,2023,8,August,Q3,Sunday,1
100823,2023-08-27,Gift Shop,Miscellaneous,441.03,Debit Card,Hyderabad,Expense,-162486.29,2023,8,August,Q3,Sunday,1
100824,2023-08-28,Sbi Savings,Interest,240.37,Net Banking,Online,Income,-162245.92,2023,8,August,Q3,Monday,0
100825,2023-08-28,Flipkart,Shopping,1913.86,Net Banking,Online,Expense,-164159.78,2023,8,August,Q3,Monday,0
100826,2023-08-28,Swiggy,Food & Dining,295.91,Net Banking,Online,Expense,-164455.69,2023,8,August,Q3,Monday,0
100827,2023-08-28,Reliance Fresh,Groceries,574.36,Cash,Gurugram,Expense,-165030.05,2023,8,August,Q3,Monday,0
100828,2023-08-28,BigBasket,Groceries,414.67,Cash,Online,Expense,-165444.72,2023,8,August,Q3,Monday,0
100829,2023-09-01,IIT Delhi,Salary/Stipend,14222.26,Net Banking,New Delhi,Income,-151222.46,2023,9,September,Q3,Friday,0
100830,2023-09-02,Parents,Family Support,38952.86,Net Banking,Hyderabad,Income,-112269.6,2023,9,September,Q3,Saturday,1
100831,2023-09-02,McDonald's,Food & Dining,311.8,UPI,Mumbai,Expense,-112581.4,2023,9,September,Q3,Saturday,1
100832,2023-09-03,Groww,Investment,513.23,Cash,Hyderabad,Expense,-113094.63,2023,9,September,Q3,Sunday,1
100833,2023-09-03,McDonald's,Food & Dining,107.81,Net Banking,New Delhi,Expense,-113202.44,2023,9,September,Q3,Sunday,1
100834,2023-09-03,Stationery,Miscellaneous,73.8,Net Banking,Gurugram,Expense,-113276.24,2023,9,September,Q3,Sunday,1
100835,2023-09-04,Unknown Merchant,Rent,5545.06,UPI,New Delhi,Expense,-118821.3,2023,9,September,Q3,Monday,0
100836,2023-09-04,Campus Canteen,Food & Dining,313.23,Credit Card,Online,Expense,-119134.53,2023,9,September,Q3,Monday,0
100837,2023-09-04,Spotify,Entertainment,764.47,Net Banking,Online,Expense,-119899.0,2023,9,September,Q3,Monday,0
100838,2023-09-04,Uber,Transportation,113.64,Net Banking,Gurugram,Expense,-120012.64,2023,9,September,Q3,Monday,0
100839,2023-09-04,Gift Shop,Miscellaneous,334.57,Debit Card,Hyderabad,Expense,-120347.21,2023,9,September,Q3,Monday,0
100840,2023-09-04,Zerodha,Investment,555.33,Debit Card,Noida,Expense,-120902.54,2023,9,September,Q3,Monday,0
100841,2023-09-04,Flipkart,Shopping,2113.57,Cash,Online,Expense,-123016.11,2023,9,September,Q3,Monday,0
100842,2023-09-05,McDonald's,Food & Dining,338.97,UPI,Noida,Expense,-123355.08,2023,9,September,Q3,Tuesday,0
100843,2023-09-05,Jio,Bills,610.13,Debit Card,Online,Expense,-123965.21,2023,9,September,Q3,Tuesday,0
100844,2023-09-05,Spotify,Entertainment,410.21,Net Banking,Noida,Expense,-124375.42,2023,9,September,Q3,Tuesday,0
100845,2023-09-06,BigBasket,Groceries,568.17,Net Banking,Hyderabad,Expense,-124943.59,2023,9,September,Q3,Wednesday,0
100846,2023-09-06,Zerodha,Investment,1357.74,Cash,Noida,Expense,-126301.33,2023,9,September,Q3,Wednesday,0
100847,2023-09-06,Groww,Investment,1534.97,Credit Card,Mumbai,Expense,-127836.3,2023,9,September,Q3,Wednesday,0
100848,2023-09-06,NPS,Investment,2244.06,Net Banking,Online,Expense,-130080.36,2023,9,September,Q3,Wednesday,0
100849,2023-09-07,McDonald's,Food & Dining,281.46,Credit Card,Noida,Expense,-130361.82,2023,9,September,Q3,Thursday,0
100850,2023-09-07,Spotify,Entertainment,710.92,Credit Card,Noida,Expense,-131072.74,2023,9,September,Q3,Thursday,0
100851,2023-09-07,McDonald's,Food & Dining,348.52,UPI,Hyderabad,Expense,-131421.26,2023,9,September,Q3,Thursday,0
100852,2023-09-07,Domino's,Food & Dining,252.4,UPI,Mumbai,Expense,-131673.66,2023,9,September,Q3,Thursday,0
100853,2023-09-08,Delhi Metro,Transportation,34.74,UPI,Hyderabad,Expense,-131708.4,2023,9,September,Q3,Friday,0
100854,2023-09-08,Campus Canteen,Food & Dining,89.74,UPI,Noida,Expense,-131798.14,2023,9,September,Q3,Friday,0
100855,2023-09-08,Delhi Metro,Transportation,117.12,Debit Card,Mumbai,Expense,-131915.26,2023,9,September,Q3,Friday,0
100856,2023-09-08,Stationery,Miscellaneous,595.33,Credit Card,New Delhi,Expense,-132510.59,2023,9,September,Q3,Friday,0
100857,2023-09-09,Jio,Bills,698.1,UPI,Mumbai,Expense,-133208.69,2023,9,September,Q3,Saturday,1
100858,2023-09-09,Rapido,Transportation,104.1,Credit Card,Online,Expense,-133312.79,2023,9,September,Q3,Saturday,1
100859,2023-09-09,Flipkart,Shopping,671.09,Debit Card,Online,Expense,-133983.88,2023,9,September,Q3,Saturday,1
100860,2023-09-09,Unknown Merchant,Food & Dining,138.18,UPI,Online,Expense,-134122.06,2023,9,September,Q3,Saturday,1
100861,2023-09-09,MakeMyTrip,Travel,4646.26,Cash,Noida,Expense,-138768.32,2023,9,September,Q3,Saturday,1
