Transaction_ID,Date,Merchant,Category,Amount,Payment_Method,Location,Income_Expense,Account_Balance
100863,2023-09-11,Ajio,Shopping,1085.19,Net Banking,Gurugram,Expense,-140259.94
100864,11-Sep-2023,Stationery,Others,419.0,Credit Card,New Delhi,Expense,-140678.94
100865,2023-09-12,Apollo Pharmacy,Health,910.14,Net Banking,Gurugram,Expense,-141589.08
100866,12/09/2023,Rapido,Transportation,193.01,Debit Card,Online,Expense,-141782.09
100867,12/09/2023,PVR Cinemas,Movies,281.84,Debit Card,New Delhi,Expense,-142063.93
100868,2023-09-12,Hostel Laundry,utilities,440.63,Net Banking,Noida,Expense,-142504.56
100869,2023-09-12,Ajio,SHOPPING,1244.19,Debit Card,Noida,Expense,-143748.75
100870,2023-09-13,Burger King,Food & Dining,183.77,Net Banking,Gurugram,Expense,-143932.52
100871,2023-09-13,Domino's,Food & Dining,154.5,Cash,Online,Expense,-144087.02
100872,13/09/2023,Burger King,Food & Dining,199.55,Cash,Noida,Expense,-144286.57
100873,2023-09-13,Reliance Fresh,Groceries,343.36,Credit Card,Gurugram,Expense,-144629.93
100874,2023-09-13,BSES,Bills,192.74,Credit Card,Noida,Expense,-144822.67
100875,13-Sep-2023,Chaayos,food & dining,279.02,Cash,Noida,Expense,-145101.69
100876,2023-09-13,Printing Shop,misc,206.34,Debit Card,Gurugram,Expense,-145308.03
100877,2023-09-14,Spotify,Movies,666.17,UPI,Noida,Expense,-145974.2
100878,15/09/2023,McDonald's,FOOD,340.03,Net Banking,New Delhi,Expense,-146314.23
100879,15-Sep-2023,BookMyShow,Movies,772.87,Net Banking,New Delhi,Expense,-147087.1
100880,15/09/2023,Air India,Travel,5797.19,UPI,New Delhi,Expense,-152884.29
100881,15/09/2023,BSES,Utility Bills,398.37,Net Banking,Hyderabad,Expense,-153282.66
100882,15-Sep-2023,Burger King,FOOD,109.8,Cash,Gurugram,Expense,-153392.46
100883,2023-09-16,Blinkit,Groceries,156.24,Debit Card,New Delhi,Expense,-153548.7
100884,16/09/2023,Spotify,Fun,149.97,Credit Card,Gurugram,Expense,-153698.67
100885,17-Sep-2023,Netflix,Entertainment,104.98,Net Banking,New Delhi,Expense,-153803.65
100886,2023-09-17,Campus Canteen,Food & Dining,241.87,Credit Card,Hyderabad,Expense,-154045.52
100887,17-Sep-2023,Delhi Metro,Transportation,46.91,Net Banking,Hyderabad,Expense,-154092.43
100888,17-Sep-2023,BigBasket,Groceries,888.3,Cash,Noida,Expense,-154980.73
100889,2023-09-17,BookMyShow,Entertainment,189.77,Cash,Hyderabad,Expense,-155170.5
100890,2023-09-18,Uber,Transportation,101.21,Debit Card,Noida,Expense,-155271.71
100891,18-Sep-2023,Gift Shop,Others,653.07,Cash,Noida,Expense,-155924.78
100892,18/09/2023,Rapido,Commute,114.7,Cash,Noida,Expense,-156039.48
100893,2023-09-19,Domino's,food & dining,195.04,Debit Card,Hyderabad,Expense,-156234.52
100894,19-Sep-2023,BigBasket,Groceries,891.38,Cash,Mumbai,Expense,-157125.9
100895,2023-09-19,Delhi Metro,Transport,210.85,Debit Card,Gurugram,Expense,-157336.75
100896,2023-09-19,Campus Canteen,Food & Dining,115.41,Credit Card,New Delhi,Expense,-157452.16
100897,19/09/2023,Hostel Laundry,utilities,799.44,Net Banking,Mumbai,Expense,-158251.6
100898,20/09/2023,Netflix,Entertainment,660.6,Credit Card,Online,Expense,-158912.2
100899,2023-09-20,Stationery,Others,547.57,Net Banking,New Delhi,Expense,-159459.77
100900,20/09/2023,Spotify,Entertainment,658.58,UPI,Hyderabad,Expense,-160118.35
100901,21/09/2023,Delhi Metro,Transportation,92.1,Debit Card,Hyderabad,Expense,-160210.45
100902,2023-09-21,McDonald's,Food & Dining,110.49,Debit Card,New Delhi,Expense,-160320.94
100903,22-Sep-2023,,Transportation,100.75,Net Banking,Hyderabad,Expense,-160421.69
100903,22/09/2023,,Transportation,100.75,Net Banking,Hyderabad,Expense,-160421.69
100904,2023-09-24,  Airtel ,  Bills ,669.52,UPI,  Hyderabad ,Expense,-161091.21
100905,24/09/2023,DELHI METRO,Transportation,111.75,UPI,Hyderabad,Expense,-161202.96
100906,24/09/2023,Gift Shop,misc,415.62,UPI,Online,Expense,-161618.58
100907,2023-09-24,Campus Canteen,Food & Dining,147.94,UPI,Noida,Expense,-161766.52
100908,24/09/2023,Burger King,Food & Dining,276.62,Net Banking,New Delhi,Expense,-162043.14
100909,25-Sep-2023,Ola,Transportation,78.54,UPI,Gurugram,Expense,-162121.68
100910,2023-09-25,STATIONERY,Miscellaneous,498.1,Cash,Online,Expense,-162619.78
100911,2023-09-25,Amazon,Shopping,1051.06,UPI,New Delhi,Expense,-163670.84
100912,2023-09-25,BSES,Bills,692.28,Debit Card,Gurugram,Expense,-164363.12
100913,25-Sep-2023,Swiggy,Food & Dining,187.19,UPI,Gurugram,Expense,-164550.31
100914,2023-09-26,Delhi Metro,Transportation,67.25,Cash,Gurugram,Expense,-164617.56
100915,26/09/2023,Burger King,food & dining,309.65,Debit Card,Noida,Expense,-164927.21
100916,27-Sep-2023,,Transportation,20.02,Debit Card,Gurugram,Expense,-164947.23
100916,27-Sep-2023,,Transport,20.02,Debit Card,Gurugram,Expense,-164947.23
100917,28-Sep-2023,Upwork Client,Freelance,10220.7,Net Banking,New Delhi,Income,-154726.53
100918,28/09/2023,Campus Canteen,Food & Dining,173.77,,Online,Expense,-154900.3
100919,2023-09-28,Delhi Metro,Transportation,50.93,Cash,Gurugram,Expense,-154951.23
100920,28/09/2023,Airtel,Bills,728.8,UPI,Noida,Expense,-155680.03
100921,2023-09-28,Domino's,Food & Dining,259.16,Cash,Online,Expense,-155939.19
100922,2023-10-01,IIT Delhi,Salary/Stipend,13004.16,Net Banking,New Delhi,Income,-142935.03
100923,02-Oct-2023,Parents,Family Support,36693.94,Net Banking,Hyderabad,Income,-106241.09
100924,02-Oct-2023,BSES,Bills,749.33,Credit Card,Hyderabad,Expense,-106990.42
100925,02/10/2023,Flipkart,Shopping,-714.8,Debit Card,New Delhi,Expense,-107705.22
100926,02-Oct-2023,BSES,Bills,829.88,Credit Card,New Delhi,Expense,-108535.1
100927,2023-10-02,McDonald's,Food & Dining,132.18,UPI,Gurugram,Expense,-108667.28
100928,2023-10-02,Zomato,Food & Dining,203.36,Net Banking,Hyderabad,Expense,-108870.64
100929,03-Oct-2023,Burger King,Food & Dining,298.99,Cash,Hyderabad,Expense,-109169.63
100930,03/10/2023,Spotify,Entertainment,502.68,Cash,Gurugram,Expense,-109672.31
100931,2023-10-03,Uber,Transport,232.55,Cash,Online,Expense,-109904.86
100932,2023-10-03,DMart,Groceries,634.58,,Hyderabad,Expense,-110539.44
100933,04-Oct-2023,Hostel Fee,Rent,4634.22,UPI,New Delhi,Expense,-115173.66
100934,2023-10-04,Uber,Commute,94.07,UPI,Noida,Expense,-115267.73
100935,04/10/2023,McDonald's,Food & Dining,88.44,Credit Card,New Delhi,Expense,-115356.17
100936,05-Oct-2023,Printing Shop,Miscellaneous,624.3,Debit Card,Gurugram,Expense,-115980.47
100937,05-Oct-2023,Reliance Fresh,Groceries,305.07,Credit Card,Gurugram,Expense,-116285.54
100938,2023-10-05,Gift Shop,Miscellaneous,723.98,Credit Card,Mumbai,Expense,-117009.52
100939,05-Oct-2023,Tata 1mg,Health,1283.39,Cash,Gurugram,Expense,-118292.91
100940,07-Oct-2023,Printing Shop,Miscellaneous,59.81,Cash,New Delhi,Expense,-118352.72
100941,2023-10-07,Burger King,Food & Dining,184.04,Credit Card,Hyderabad,Expense,-118536.76
100942,07-Oct-2023,Ola,Transportation,190.2,Net Banking,Hyderabad,Expense,-118726.96
100943,08/10/2023,Hostel Fee,Rent,5286.37,Debit Card,Online,Expense,-124013.33
100944,08/10/2023,Gift Shop,Miscellaneous,700.08,Cash,New Delhi,Expense,-124713.41
100945,2023-10-09,Burger King,Food & Dining,159.83,Debit Card,Online,Expense,-124873.24
100946,2023-10-09,  BigBasket ,  Groceries ,267.08,Net Banking,  Noida ,Expense,-125140.32
100947,2023-10-09,Netflix,Entertainment,483.71,Cash,Hyderabad,Expense,-125624.03
100948,10-Oct-2023,Swiggy,Food,116.47,Debit Card,Noida,Expense,-125740.5
100949,2023-10-10,Rapido,Transportation,204.98,Cash,New Delhi,Expense,-125945.48
100950,2023-10-10,Burger King,FOOD,121.24,Debit Card,Online,Expense,-126066.72
100951,11/10/2023,DMart,Groceries,664.46,UPI,Gurugram,Expense,-126731.18
100952,2023-10-11,Netflix,Entertainment,203.61,Cash,Hyderabad,Expense,-126934.79
100953,11-Oct-2023,Apollo Pharmacy,Health,1659.09,Net Banking,Hyderabad,Expense,-128593.88
100954,2023-10-11,Groww,Investment,795.97,UPI,Gurugram,Expense,-129389.85
100955,12/10/2023,Blinkit,Groceries,629.19,Debit Card,Mumbai,Expense,-130019.04
100956,12-Oct-2023,Hostel Fee,Rent,5164.52,Net Banking,Gurugram,Expense,-135183.56
100957,2023-10-12,Uber,Transportation,63.81,Debit Card,Noida,Expense,-135247.37
100958,2023-10-12,  Delhi Metro ,  Transport ,56.11,Debit Card,  Mumbai ,Expense,-135303.48
100959,13-Oct-2023,PVR Cinemas,Entertainment,114.95,Credit Card,Gurugram,Expense,-135418.43
100960,2023-10-13,Campus Canteen,Food & Dining,252.27,Credit Card,New Delhi,Expense,-135670.7
100961,13-Oct-2023,Campus Canteen,Food & Dining,253.27,Cash,Hyderabad,Expense,-135923.97
100962,13-Oct-2023,Printing Shop,Others,56.25,Debit Card,Mumbai,Expense,-135980.22
100963,2023-10-13,Campus Canteen,Food,172.28,Credit Card,New Delhi,Expense,-136152.5
100964,2023-10-14,LeetCode,Education,-1210.89,Cash,Mumbai,Expense,-137363.39
100965,15-Oct-2023,LeetCode,Education,1367.66,Net Banking,Mumbai,Expense,-138731.05
100966,15/10/2023,Chaayos,Food & Dining,337.77,Net Banking,Online,Expense,-139068.82
100967,15-Oct-2023,Zerodha,Investment,974.63,Debit Card,Gurugram,Expense,-140043.45
100968,17-Oct-2023,Swiggy,Food & Dining,246.57,UPI,Gurugram,Expense,-140290.02
100969,17/10/2023,Swiggy,Food,138.29,UPI,Mumbai,Expense,-140428.31
100970,17/10/2023,PVR Cinemas,Entertainment,484.98,Credit Card,Hyderabad,Expense,-140913.29
100971,17-Oct-2023,Blinkit,Groceries,289.81,Net Banking,Mumbai,Expense,-141203.1
100972,17-Oct-2023,Domino's,FOOD,146.8,Debit Card,Online,Expense,-141349.9
100973,17/10/2023,Delhi Metro,Transportation,249.08,UPI,Mumbai,Expense,-141598.98
100974,18/10/2023,,Groceries,575.03,Debit Card,Mumbai,Expense,-142174.01
100975,18-Oct-2023,Ola,Transportation,29.47,Debit Card,Hyderabad,Expense,-142203.48
100976,2023-10-18,Practo,Health,1072.29,UPI,Hyderabad,Expense,-143275.77
100977,18-Oct-2023,Rapido,transportation,189.09,Net Banking,Mumbai,Expense,-143464.86
100978,19/10/2023,Reliance Fresh,Groceries,578.0,UPI,New Delhi,Expense,-144042.86
100979,19-Oct-2023,Rapido,Transportation,188.08,UPI,New Delhi,Expense,-144230.94
100980,19/10/2023,Zomato,Food & Dining,186.74,Net Banking,,Expense,-144417.68
100981,19/10/2023,Reliance Fresh,Groceries,284.16,Cash,New Delhi,Expense,-144701.84
100982,20-Oct-2023,Reliance Fresh,Groceries,800.75,UPI,Hyderabad,Expense,-145502.59
100983,20/10/2023,Jio,utilities,500.48,Debit Card,Mumbai,Expense,-146003.07
100984,20/10/2023,Spotify,Entertainment,484.16,UPI,Online,Expense,-146487.23
100985,2023-10-20,Delhi Metro,Transportation,201.51,UPI,Online,Expense,-146688.74
100986,20/10/2023,Jio,Bills,773.6,Credit Card,Mumbai,Expense,-147462.34
100987,20-Oct-2023,DMart,Groceries,466.85,Net Banking,Noida,Expense,-147929.19
100988,21/10/2023,Myntra,Shopping,1784.67,Net Banking,Noida,Expense,-149713.86
100989,2023-10-21,Amazon,shopping,1310.99,Cash,New Delhi,Expense,-151024.85
100990,2023-10-21,Ajio,shopping,1940.09,Cash,Online,Expense,-152964.94
100991,22/10/2023,Printing Shop,misc,164.9,Cash,Online,Expense,-153129.84
100992,22-Oct-2023,Tata 1mg,Health,496.93,Credit Card,Mumbai,Expense,-153626.77
100993,22-Oct-2023,Printing Shop,Miscellaneous,440.54,Credit Card,Online,Expense,-154067.31
100994,2023-10-22,Groww,Investment,1056.39,Credit Card,New Delhi,Expense,-155123.7
100995,23/10/2023,Hostel Laundry,Bills,841.94,UPI,Noida,Expense,-155965.64
100996,23/10/2023,DMart,Groceries,824.27,Net Banking,Mumbai,Expense,-156789.91
100997,2023-10-23,Air India,Travel,-6528.86,Cash,Hyderabad,Expense,-163318.77
100998,23/10/2023,Chaayos,Food & Dining,266.76,Credit Card,Mumbai,Expense,-163585.53
100999,24-Oct-2023,Hostel Laundry,Utility Bills,296.79,UPI,Mumbai,Expense,-163882.32
101000,2023-10-24,DMart,Groceries,447.82,Debit Card,Hyderabad,Expense,-164330.14
101001,24/10/2023,Tata 1mg,Health,1348.25,Cash,Noida,Expense,-165678.39
101002,24/10/2023,Tata 1mg,Health,1620.02,Credit Card,Noida,Expense,-167298.41
101003,2023-10-24,BSES,Bills,1006.76,  Cash ,Hyderabad,Expense,-168305.17
101004,2023-10-25,BigBasket,Groceries,310.45,Debit Card,Online,Expense,-168615.62
101005,25/10/2023,Chaayos,FOOD,165.02,Debit Card,Hyderabad,Expense,-168780.64
101006,25/10/2023,Ola,Transportation,180.51,Cash,Hyderabad,Expense,-168961.15
101007,25-Oct-2023,Burger King,Food & Dining,129.88,Net Banking,Gurugram,Expense,-169091.03
101008,25-Oct-2023,McDonald's,Food & Dining,101.46,Credit Card,Hyderabad,Expense,-169192.49
101009,2023-10-26,Airtel,Bills,871.46,Credit Card,Online,Expense,-170063.95
101010,26/10/2023,Campus Canteen,Food & Dining,345.05,Debit Card,Online,Expense,-170409.0
101011,2023-10-26,IndiGo,Travel,9116.81,  Cash ,New Delhi,Expense,-179525.81
101012,27-Oct-2023,McDonald's,Food & Dining,341.13,Credit Card,Hyderabad,Expense,-179866.94
101013,27/10/2023,Tata 1mg,Health,668.46,Cash,New Delhi,Expense,-180535.4
101014,2023-10-27,Swiggy,Food & Dining,184.54,Net Banking,Gurugram,Expense,-180719.94
101015,28/10/2023,SBI Savings,Interest,40.16,Net Banking,Hyderabad,Income,-180679.78
101016,28/10/2023,Myntra,Shopping,2349.41,Cash,Noida,Expense,-183029.19
101017,01/11/2023,IIT Delhi,Salary/Stipend,16399.57,Net Banking,New Delhi,Income,-166629.62
101018,01/11/2023,Burger King,Food & Dining,153.88,Net Banking,Hyderabad,Expense,-166783.5
101019,01-Nov-2023,  Zomato ,  Food & Dining ,156.2,Cash,  Mumbai ,Expense,-166939.7
101020,01/11/2023,Gate Academy,Education,1477.07,Cash,Hyderabad,Expense,-168416.77
101021,02/11/2023,Parents,Family Support,27283.3,Net Banking,Hyderabad,Income,-141133.47
101022,02/11/2023,Netflix,Entertainment,352.13,Debit Card,Gurugram,Expense,-141485.6
101023,02/11/2023,Hostel Fee,Rent,4807.78,Cash,Mumbai,Expense,-146293.38
101024,02/11/2023,Swiggy,Food & Dining,323.89,Cash,New Delhi,Expense,-146617.27
101025,02/11/2023,Uber,transportation,168.35,Credit Card,Noida,Expense,-146785.62
101026,02/11/2023,,Food & Dining,323.29,Net Banking,Gurugram,Expense,-147108.91
101026,02/11/2023,,Food & Dining,323.29,Net Banking,Gurugram,Expense,-147108.91
101027,03-Nov-2023,Rapido,Transportation,107.16,Net Banking,New Delhi,Expense,-147216.07
101028,03/11/2023,Gift Shop,misc,521.73,Net Banking,Mumbai,Expense,-147737.8
101029,2023-11-03,BookMyShow,Entertainment,666.51,Net Banking,Noida,Expense,-148404.31
101030,03-Nov-2023,Zomato,Dining,320.28,Cash,Mumbai,Expense,-148724.59
101031,03-Nov-2023,PVR Cinemas,Entertainment,772.29,Net Banking,New Delhi,Expense,-149496.88
101032,2023-11-04,Hostel Fee,Rent,5794.01,UPI,New Delhi,Expense,-155290.89
101033,2023-11-04,BigBasket,Groceries,199.02,Cash,Online,Expense,-155489.91
101034,2023-11-04,Delhi Metro,Transportation,184.28,Net Banking,Mumbai,Expense,-155674.19
101035,04-Nov-2023,NPS,Investment,674.02,Net Banking,Online,Expense,-156348.21
101036,2023-11-05,Chaayos,Food & Dining,174.24,UPI,Mumbai,Expense,-156522.45
101037,05-Nov-2023,Hostel Fee,Rent,5030.78,Net Banking,Mumbai,Expense,-161553.23
101038,05-Nov-2023,,Rent,5505.1,UPI,Mumbai,Expense,-167058.33
101038,2023-11-05,,Rent,5505.1,UPI,Mumbai,Expense,-167058.33
101039,06-Nov-2023,Jio,Bills,641.75,Debit Card,Noida,Expense,-167700.08
101040,06-Nov-2023,McDonald's,Dining,145.8,Cash,New Delhi,Expense,-167845.88
101041,06-Nov-2023,Rapido,Transport,68.58,Credit Card,Noida,Expense,-167914.46
101042,06/11/2023,  nan ,  Bills ,568.27,Net Banking,  Online ,Expense,-168482.73
101043,06/11/2023,Burger King,Food & Dining,207.75,UPI,Mumbai,Expense,-168690.48
101044,07-Nov-2023,Airtel,Bills,1002.13,Credit Card,Noida,Expense,-169692.61
101045,07/11/2023,Uber,Transportation,68.26,UPI,Hyderabad,Expense,-169760.87
101046,07/11/2023,PVR Cinemas,entertainment,547.2,Credit Card,Noida,Expense,-170308.07
101047,08-Nov-2023,BURGER KING,Food & Dining,242.03,Debit Card,Hyderabad,Expense,-170550.1
101048,08/11/2023,Spotify,Entertainment,481.17,UPI,Mumbai,Expense,-171031.27
101049,2023-11-10,Amazon,Shopping,901.86,Debit Card,Online,Expense,-171933.13
101050,11/11/2023,Airtel,Bills,763.61,UPI,New Delhi,Expense,-172696.74
101051,2023-11-11,Delhi Metro,Transportation,160.03,Net Banking,Hyderabad,Expense,-172856.77
101052,11/11/2023,Uber,Transportation,136.54,UPI,Mumbai,Expense,-172993.31
101053,2023-11-11,Chaayos,Food & Dining,327.66,Debit Card,Online,Expense,-173320.97
101054,11-Nov-2023,Domino's,Food & Dining,264.01,Net Banking,Mumbai,Expense,-173584.98
101055,11/11/2023,,Education,1562.72,Debit Card,Gurugram,Expense,-175147.7
101055,11-Nov-2023,,Education,1562.72,Debit Card,Gurugram,Expense,-175147.7
101056,12-Nov-2023,,SHOPPING,1418.09,Net Banking,New Delhi,Expense,-176565.79
101056,12/11/2023,,Shopping,1418.09,Net Banking,New Delhi,Expense,-176565.79
101057,12/11/2023,Blinkit,Groceries,782.5,Credit Card,Gurugram,Expense,-177348.29
101058,12-Nov-2023,RELIANCE FRESH,Groceries,487.53,Credit Card,Online,Expense,-177835.82
101059,12/11/2023,Uber,Transportation,-145.62,UPI,Hyderabad,Expense,-177981.44
101060,2023-11-13,Myntra Refund,Refund,424.68,UPI,Hyderabad,Income,-177556.76
101061,2023-11-13,Ola,Transportation,27.17,Net Banking,Hyderabad,Expense,-177583.93
101062,2023-11-13,Burger King,Food & Dining,223.44,Net Banking,Online,Expense,-177807.37
101063,13/11/2023,Chaayos,Food & Dining,346.33,Credit Card,Gurugram,Expense,-178153.7
101064,14-Nov-2023,Myntra,shopping,3087.92,Debit Card,Hyderabad,Expense,-181241.62
101065,2023-11-14,Delhi Metro,Transportation,236.97,  UPI ,Hyderabad,Expense,-181478.59
101066,14-Nov-2023,Chaayos,Dining,253.41,Cash,Mumbai,Expense,-181732.0
101067,15/11/2023,Netflix,Entertainment,739.35,,Hyderabad,Expense,-182471.35
101068,15-Nov-2023,McDonald's,Food & Dining,161.57,Net Banking,Online,Expense,-182632.92
101069,16/11/2023,McDonald's,Food & Dining,238.99,Cash,Online,Expense,-182871.91
101070,2023-11-16,Zomato,FOOD,191.74,Debit Card,Online,Expense,-183063.65
101071,16/11/2023,,Food & Dining,171.83,Net Banking,Gurugram,Expense,-183235.48
101072,2023-11-16,Apollo Pharmacy,Health,1076.12,Net Banking,Hyderabad,Expense,-184311.6
101073,16-Nov-2023,Campus Canteen,Food & Dining,274.76,Cash,Noida,Expense,-184586.36
101074,2023-11-17,Amazon,Shopping,1350.9,Debit Card,New Delhi,Expense,-185937.26
101075,18/11/2023,DMart,Groceries,658.65,Credit Card,Hyderabad,Expense,-186595.91
101076,18-Nov-2023,Domino's,Food & Dining,226.48,Debit Card,Noida,Expense,-186822.39
101077,18-Nov-2023,Rapido,Transportation,225.22,UPI,Noida,Expense,-187047.61
101078,2023-11-19,Uber,Transportation,111.09,Credit Card,Noida,Expense,-187158.7
101079,19/11/2023,Groww,Investment,2510.01,Credit Card,New Delhi,Expense,-189668.71
101080,19-Nov-2023,Rapido,Transportation,207.2,Cash,Hyderabad,Expense,-189875.91
101081,19-Nov-2023,Blinkit,Groceries,426.43,UPI,Noida,Expense,-190302.34
101082,20-Nov-2023,Myntra,Shopping,2694.89,Credit Card,Mumbai,Expense,-192997.23
101083,2023-11-20,Zerodha,Investment,859.3,Debit Card,Online,Expense,-193856.53
101084,20-Nov-2023,Delhi Metro,Commute,-28.13,Net Banking,Gurugram,Expense,-193884.66
101085,20/11/2023,Hostel Fee,Rent,5713.34,Debit Card,Online,Expense,-199598.0
101086,21-Nov-2023,Spotify,Fun,412.38,UPI,Noida,Expense,-200010.38
101087,2023-11-21,Chaayos,Food & Dining,86.48,UPI,Mumbai,Expense,-200096.86
101088,21-Nov-2023,,Shopping,1019.3,Debit Card,New Delhi,Expense,-201116.16
101088,2023-11-21,,Shopping,1019.3,Debit Card,New Delhi,Expense,-201116.16
101089,21/11/2023,Hostel Laundry,Bills,629.65,Net Banking,Gurugram,Expense,-201745.81
101090,21/11/2023,Coursera,Education,2287.16,Credit Card,Mumbai,Expense,-204032.97
101091,22-Nov-2023,NAN,Transport,61.0,Net Banking,Mumbai,Expense,-204093.97
101091,22/11/2023,,Transportation,61.0,Net Banking,Mumbai,Expense,-204093.97
101092,2023-11-22,Rapido,Transportation,97.73,Cash,New Delhi,Expense,-204191.7
101093,23-Nov-2023,Myntra,Shopping,864.92,Debit Card,Mumbai,Expense,-205056.62
101094,2023-11-23,Delhi Metro,Commute,50.95,Debit Card,Hyderabad,Expense,-205107.57
101095,23/11/2023,Burger King,FOOD,185.82,Net Banking,Mumbai,Expense,-205293.39
101096,23/11/2023,McDonald's,Food & Dining,296.63,UPI,Online,Expense,-205590.02
101097,23-Nov-2023,Hostel Laundry,Utility Bills,787.74,Cash,Online,Expense,-206377.76
101098,24-Nov-2023,DMart,Groceries,760.62,Net Banking,Gurugram,Expense,-207138.38
101099,25-Nov-2023,Zerodha,Investment,508.83,UPI,Online,Expense,-207647.21
101100,25-Nov-2023,LeetCode,Education,526.83,UPI,Hyderabad,Expense,-208174.04
101101,25-Nov-2023,Rapido,Transportation,142.42,UPI,Gurugram,Expense,-208316.46
101102,2023-11-25,Rapido,Transportation,168.22,Cash,Noida,Expense,-208484.68
101103,26-Nov-2023,HDFC Bank,Interest,359.49,Net Banking,New Delhi,Income,-208125.19
101104,2023-11-26,DMart,Groceries,523.98,Net Banking,Online,Expense,-208649.17
101105,2023-11-26,Printing Shop,Miscellaneous,496.23,Credit Card,Online,Expense,-209145.4
101106,2023-11-26,Gift Shop,Miscellaneous,649.65,UPI,Noida,Expense,-209795.05
101107,2023-11-27,Blinkit,Groceries,566.32,Credit Card,Gurugram,Expense,-210361.37
